the,95.43778991699219,"443,1950,487,1970"
party,95.32862854003906,"505,1953,581,1975"
got,73.742523193359375,"597,1955,640,1975"
|,49.99647521972656,"670,1948,674,1988"
nio,80.16423034667969,"34,1983,78,1998"
two,67.40498352050781,"92,1984,142,2000"
big,79.381805419921875,"155,1980,195,2000"
red,93.15144348144531,"211,1980,251,2000"
aulomeblies.,12.723678588867188,"268,1982,443,2001"
Away,96.35975646972656,"472,1983,552,2007"
down,96.19319152832031,"567,1984,640,2004"
Vandeventer,88.63521575927734,"27,2012,204,2032"
place,95.168701171875,"230,2014,301,2037"
sped,95.218048095703125,"328,2014,389,2037"
the,96.58424377441406,"416,2015,459,2035"
trim,96.04071807861328,"484,2015,544,2035"
pao,21.71025848388672,"571,2006,659,2068"
hooked,96.36637878417969,"26,2044,122,2064"
to,96.36143493652344,"146,2048,172,2065"
the,93.2660903930664,"195,2045,237,2064"
"phaeton,",84.70384979248047,"259,2046,379,2069"
whirling,92.657562255859375,"398,2046,516,2071"
{t,91.09375,"537,2049,558,2069"
over,96.5960693359375,"578,2053,641,2068"
|,93.3196792602539,"4,2077,8,2097"
the,95.466796875,"25,2078,67,2097"
level,94.85247039794922,"90,2078,152,2096"
street,95.46990966796875,"177,2081,254,2097"
at,96.1299819946289,"280,2082,304,2098"
a,94.93165588378906,"330,2085,345,2100"
ripping,94.93165588378906,"369,2080,469,2102"
"galt,",92.561187744140625,"490,2081,553,2104"
with,96.676605224609375,"577,2081,635,2102"
|,71.10987854003906,"653,2067,658,2112"
the,96.607666015625,"26,2112,67,2127"
two,85.9031982421875,"84,2112,134,2129"
blg,10.334762573242188,"151,2110,190,2132"
cars,74.44127655029297,"229,2116,264,2128"
roaring,96.01277160644531,"280,2115,382,2132"
just,96.35672760009766,"395,2112,449,2134"
behind.,87.392120361328125,"465,2111,565,2132"
|,46.73454666137695,"653,2115,656,2145"
|,36.37225341796875,"670,2110,674,2150"
},67.179351806640625,"4,2155,7,2170"
At,55.62654495239258,"48,2142,78,2160"
the,77.6441650390625,"98,2142,141,2159"
World's,53.606285095214844,"160,2142,266,2162"
Pair,36.66492462158203,"285,2143,339,2162"
grounds,96.1451416015625,"359,2144,473,2166"
Mr.,94.52588653564453,"490,2143,536,2164"
Catlin,37.739341735839844,"552,2145,638,2165"
|,96.14231872558594,"4,2172,7,2184"
paid,92.61268615722656,"25,2176,81,2196"
the,93.2861557006836,"98,2174,139,2192"
admissfons,21.17333221435547,"155,2175,308,2194"
fer,77.04425048828125,"328,2176,368,2195"
the,96.60042572021484,"385,2178,427,2196"
party.,82.20165252685547,"445,2178,529,2200"
and,96.45391845703125,"545,2179,596,2198"
in,95.7068099975586,"614,2180,638,2199"
;,24.384292602539062,"672,2171,676,2180"
|,68.48229217529297,"3,2205,7,2234"
through,91.71600341796875,"23,2208,123,2224"
the,93.27947235107422,"152,2212,194,2225"
srounds,54.521629333496094,"218,2209,320,2226"
went,95.66363525390625,"336,2211,401,2227"
the,96.34889221191406,"419,2210,461,2228"
nervy,92.252716064453125,"478,2213,556,2233"
Uttle,81.24348449707031,"573,2210,638,2230"
|,70.77296447753906,"653,2205,655,2224"
|,70.77296447753906,"666,2198,674,2238"
"tet,",0,"24,2240,97,2259"
woth,59.27372741699219,"122,2240,180,2257"
the,95.99832916259766,"202,2243,242,2258"
autos,93.478790283203125,"264,2243,339,2260"
following,95.56663513183594,"360,2242,490,2263"
close,93.0285873413086,"508,2241,577,2262"
be-,91.2611083984375,"596,2243,638,2261"
j,68.38573455810547,"652,2234,656,2267"
;,32.52973175048828,"672,2232,676,2242"
hind.,74.92313385009766,"24,2272,88,2289"
The,93.88551330566406,"127,2271,180,2290"
first,86.75333404541016,"206,2274,259,2291"
stop,96.6882095336914,"285,2275,342,2294"
was,96.73444366455078,"368,2277,420,2293"
made,96.8080825805664,"444,2274,518,2294"
at,94.30196380615234,"542,2277,569,2294"
the,88.62633514404297,"594,2270,676,2294"
|,43.40773010253906,"644,2263,654,2302"
|,85.75593566894531,"663,2263,676,2302"
iMinois,41.0247802734375,"23,2303,116,2322"
building.,70.97186279296875,"144,2304,264,2325"
where,96.24395751953125,"296,2305,379,2325"
Miss,94.04414367675781,"410,2305,472,2325"
Roosevelt,84.76656341552734,"500,2306,635,2327"
|,81.82249450683594,"651,2313,655,2335"
|,73.25275421142578,"663,2287,673,2346"
},0,"2,2341,4,2360"
met,96.64354705810547,"23,2341,70,2355"
Governor,96.27899169921875,"89,2337,219,2355"
Yates,95.42704772949219,"240,2336,317,2356"
of,93.06132507324219,"336,2338,361,2356"
Ulinoia,33.11992645263672,"382,2337,482,2357"
She,96.49903869628906,"514,2338,565,2359"
was,96.23651885986328,"583,2344,637,2359"
"I,",42.47812271118164,"651,2339,674,2375"
introduced,96.18485260009766,"21,2369,167,2389"
to,96.4000244140625,"196,2373,222,2387"
"iim,",73.98918151855469,"252,2369,310,2390"
and,95.10186004638672,"339,2370,390,2390"
spoke,96.25250244140625,"419,2370,498,2394"
to,95.3773422241211,"528,2372,555,2392"
nim,74.3720703125,"582,2371,634,2392"
|,86.44154357910156,"651,2380,654,2404"
 brietly,0,"2,2400,108,2423"
of,96.6877212524414,"130,2402,156,2420"
his,93.114959716796875,"178,2401,216,2420"
campalgn,37.99689483642578,"238,2401,373,2424"
tn,75.8328857421875,"396,2402,420,2421"
his,96.49877166748047,"441,2401,481,2422"
State,96.0692367553711,"502,2401,575,2423"
for,96.80765533447266,"597,2403,636,2424"
|!,25.999267578125,"651,2392,676,2428"
",",42.70750045776367,"0,2446,4,2453"
the,96.59326934814453,"21,2435,63,2451"
Republican,88.09847259521484,"81,2433,236,2456"
nominat,91.861480712890625,"251,2436,364,2453"
on.,74.879241943359375,"376,2438,418,2456"
but,95.55660247802734,"434,2434,479,2455"
she,96.20557403564453,"495,2435,543,2455"
is,95.886474609375,"556,2437,579,2456"
too!,66.16390228271484,"592,2434,654,2456"
much,95.79371643066406,"21,2464,95,2484"
of,96.79264831542969,"112,2470,136,2484"
a,96.929443359375,"153,2472,167,2485"
child,95.41215515136719,"184,2465,250,2484"
of,96.37474822998047,"264,2465,293,2484"
her,95.37061309814453,"306,2467,350,2485"
father,60.658546447753906,"365,2466,453,2486"
to,96.19087982177734,"468,2468,495,2486"
have,93.288330078125,"512,2467,578,2487"
ex-,93.081573486328125,"592,2472,634,2488"
},36.293983459472656,"650,2462,655,2499"
',48.42060470581055,"671,2454,676,2472"
feressed,1.3115692138671875,"22,2498,123,2517"
an,94.79390716552734,"144,2502,176,2517"
opinion,95.05609893798828,"198,2498,298,2520"
as,96.43072509765625,"320,2503,349,2518"
to,96.43072509765625,"371,2501,399,2518"
whether,96.54317474365234,"419,2499,536,2519"
or,96.510162353515625,"555,2503,585,2519"
no},86.38275146484375,"603,2503,654,2525"
she,69.62593078613281,"0,2528,64,2547"
wanted,95.955841064453125,"81,2530,180,2548"
him,96.50292205810547,"196,2530,246,2550"
to,95.21897888183594,"264,2533,288,2551"
get,94.85724639892578,"304,2534,344,2552"
the,96.74353790283203,"362,2531,407,2550"
nomination.,94.59162902832031,"421,2531,586,2551"
|,69.94920349121094,"650,2530,653,2547"
|,42.66346740722656,"0,2570,2,2576"
The,95.62689208984375,"40,2561,93,2580"
station,93.23329162597656,"115,2566,210,2582"
waeon,53.84678649902344,"235,2568,324,2582"
of,96.83836364746094,"346,2567,372,2582"
the,93.2572250366211,"397,2565,440,2582"
MeKittricks,90.11494445800781,"464,2563,635,2584"
i!,96.17266845703125,"649,2552,676,2584"
was,63.609703063964844,"0,2600,68,2613"
entered,93.65528869628906,"80,2595,181,2614"
at,96.415283203125,"195,2597,220,2613"
the,93.26119232177734,"237,2596,271,2613"
Ilinofs,29.669570922851562,"294,2595,385,2615"
building,46.19940948486328,"401,2594,512,2616"
by,95.9063949584961,"526,2595,557,2618"
Miss,91.9847640991211,"571,2595,634,2616"
},90.68415832519531,"649,2588,655,2614"
|,56.26862335205078,"0,2609,4,2661"
Roosevert,78.18084716796875,"25,2605,150,2665"
and,95.92301177978516,"176,2627,225,2646"
President,93.1478500366211,"253,2626,385,2646"
Franets,80.89588928222656,"411,2627,516,2646"
of,95.99378967285156,"539,2628,567,2648"
el,18.290283203125,"592,2616,654,2682"
Expos'tion,64.78800964355469,"18,2658,164,2681"
"Company,",85.993438720703125,"181,2660,320,2681"
Miss,95.74671173095703,"339,2658,401,2678"
Catlin,75.25933074951172,"417,2659,503,2679"
and,83.63956451416016,"518,2660,568,2680"
Mr.,95.395965576171875,"585,2659,632,2680"
",",13.565078735351562,"667,2650,674,2665"
"Markham,",93.476959228515625,"18,2691,159,2712"
and,96.43888092041016,"182,2691,230,2710"
there,96.44342803955078,"254,2692,324,2711"
were,96.31485748291016,"348,2695,413,2710"
two,95.97449493408203,"433,2693,485,2711"
carriages,91.67216491699219,"504,2680,629,2724"
|,89.05022430419922,"648,2684,654,2720"
that,96.51581573486328,"16,2722,72,2742"
were,96.51581573486328,"91,2727,158,2742"
used,95.00608825683594,"175,2722,235,2743"
for,96.15174865722656,"253,2722,295,2742"
the,96.36719512939453,"312,2721,355,2742"
other,95.862396240234375,"371,2722,447,2742"
members,95.4832763671875,"463,2721,589,2744"
of,95.4832763671875,"605,2723,634,2743"
|,87.00343322753906,"637,2710,648,2751"
‘,86.45220184326172,"670,2714,676,2728"
the,95.66602325439453,"14,2755,58,2774"
"party,",91.8075942993164,"93,2759,176,2776"
the,95.80137634277344,"212,2755,255,2773"
automobiles,65.41681671142578,"290,2754,459,2773"
followtag.,81.334930419921875,"494,2753,630,2778"
',33.82447814941406,"669,2744,676,2762"
Away,82.82395935058594,"14,2787,94,2806"
they,95.005615234375,"109,2786,168,2806"
raced,96.00765228271484,"184,2785,258,2805"
toward,95.2942123413086,"274,2786,372,2806"
the,95.57027435302734,"387,2785,432,2806"
west,96.109039306640625,"445,2788,506,2806"
pavilion,96.16035461425781,"520,2786,632,2810"
;,41.51988983154297,"669,2776,676,2795"
on,94.23187255859375,"13,2823,45,2838"
Art,94.23187255859375,"64,2819,111,2839"
Hill.,77.74798583984375,"130,2818,188,2838"
The,94.25079345703125,"217,2817,270,2836"
driver,96.61895751953125,"289,2817,373,2837"
of,95.831512451171875,"388,2818,418,2838"
the,95.831512451171875,"434,2818,479,2838"
head,92.80342102050781,"494,2818,560,2839"
car-,92.80199432373047,"576,2823,631,2839"
|,86.8588638305664,"647,2821,652,2858"
riage,85.41747283935547,"14,2850,83,2872"
became,96.41192626953125,"99,2850,201,2869"
